56. [HEAD] https://smartlib.broadpeak.io/smartlib.js => [FAILED] net::ERR_NAME_NOT_RESOLVED
57. [HEAD] https://smartlib.broadpeak.io/smartlib.js => [FAILED] net::ERR_NAME_NOT_RESOLVED
58. [HEAD] https://cdn.broadpeak.io/smartlib.js => [FAILED] net::ERR_NAME_NOT_RESOLVED
59. [HEAD] https://cdn.broadpeak.io/smartlib.js => [FAILED] net::ERR_NAME_NOT_RESOLVED
60. [HEAD] https://cdn.ott-na-live-rti.cdnfr.orange.fr/smartlib.js => [405] Method Not Allowed
61. [HEAD] https://cdn.ott-na-live-rti.cdnfr.orange.fr/smartlib.js => [405] Method Not Allowed
62. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/smartlib.js => [400] Bad Request
63. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/bpk-api/v1/session => [400] Bad Request
64. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/bpk-api/session => [400] Bad Request
75. [GET] https://mediation-tv.orange.fr/all/api-gw/bff-guidetv-listing/v1/auth/accountToken/guidetv/listing/listing-tv-now?appVersion=1.6.4&deviceModel=WEB_PC&deviceCategory=W_PC&consentPersoStatus=1&consentAudienceStatus=1&consentAdStatus=1&customerOrangePopulation=OTT_Metro&customerCanalPopulation=&offset=0&limit=48 => [200] OK
178. [GET] https://api.github.com/search/code?q=broadpeak+bpk+session+OR+SmartLib+in:file+language:cpp&per_page=10 => [401] 
254. [GET] https://tv.orange.fr/assets/voplayer-smartlib.min.js => [200] OK
259. [GET] https://tv.orange.fr/assets/voplayer-smartlib.min.js => [200] OK
260. [GET] https://tv.orange.fr/assets/voplayer-smartlib.min.js => [200] OK
261. [GET] https://tv.orange.fr/assets/voplayer-smartlib.min.js => [200] OK
383. [GET] https://mediation-tv.orange.fr/all/api-gw/bff-live-player-rights/v1/auth/accountToken/livePlayerRights?customerOrangePopulation=OTT_Metro&deviceCategory=W_PC => [200] OK
421. [GET] https://rp-ott-mediation-tv.orange.fr/api-gw/bff-epg-player/v1/programs?customerOrangePopulation=OTT_Metro&deviceCategory=W_PC&start=2026-05-23T13%3A21%3A24Z&end=2026-05-23T19%3A21%3A24Z&channels=livetv_france2 => [200] OK
422. [POST] https://mediation-tv.orange.fr/all/api-gw/privacy/v2/auth/ids?terminal_id=t-6884f3b0-a0c1-407b-abbf-4149330b649e => [200] OK
423. [GET] https://mediation-tv.orange.fr/all/api-gw/stream/v1/auth/accountToken/livecontrol/livetv_france2_ctv?terminalId=t-6884f3b0-a0c1-407b-abbf-4149330b649e&customerOrangePopulation=OTT_Metro&deviceModel=WEB_PC&advertising_id=d7e1add1ced94e47b6346fab175fe713 => [200] OK
429. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/iQVjkUZGDQyF-Y7kkF-9g0DIJzM/1-64/1/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [307] Temporary Redirect
488. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418904040123.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
489. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736301643.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
490. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418904132283.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
491. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
492. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736302795.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
493. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418904224443.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
494. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
495. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736303947.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
496. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418904316603.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
497. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
499. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736305099.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
500. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418904408763.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
501. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
502. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736306251.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
503. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418904500923.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
504. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
505. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736307403.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
506. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418904593083.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
507. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
508. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418904685243.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
509. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736308555.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
510. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
511. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418904777403.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
512. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736309707.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK

Note: 307 static requests not shown, run with "static" option to see them.
